X,Y,bio_9,bio_8,bio_7,bio_6,bio_5,bio_4,bio_3,bio_2,bio_19,bio_18,bio_17,bio_16,bio_15,bio_14,bio_13,bio_12,bio_11,bio_10,bio_1,sp
-95.06667,29.58333,17.01670,26.78270,25.77200,7.09200,32.86400,625.04900,35.27340,9.09067,267.00000,366.00000,222.00000,377.00000,24.70150,71.00000,155.00000,1258.00000,12.78800,28.12330,20.82770,native
-95.17300,29.88000,16.28470,26.18000,27.46400,5.69200,33.15600,640.36100,38.31930,10.52400,271.00000,354.00000,232.00000,379.00000,21.67660,73.00000,149.00000,1252.00000,11.82600,27.58530,20.05930,native
-90.25000,29.20000,18.22000,27.45530,21.74000,9.58800,31.32800,559.92200,31.66970,6.88500,350.00000,487.00000,311.00000,522.00000,24.43730,85.00000,182.00000,1520.00000,13.97730,27.57200,21.08620,native
-92.68100,29.74000,16.34400,27.14870,26.48800,5.88000,32.36800,634.38000,36.09180,9.56000,340.00000,474.00000,274.00000,483.00000,22.39290,91.00000,171.00000,1484.00000,11.94130,27.51000,20.12930,native
-75.31667,39.31667,8.72222,22.82640,33.80000,-3.70000,30.10000,865.38400,31.43290,10.62430,257.00000,295.00000,254.00000,305.00000,10.23950,76.00000,105.00000,1108.00000,2.07639,23.33330,12.71840,native
-90.33333,30.33333,20.27000,26.74400,28.49600,4.50800,33.00400,637.65600,40.92150,11.66100,418.00000,453.00000,337.00000,454.00000,14.89320,84.00000,168.00000,1610.00000,11.48600,27.07000,19.58880,native
-90.23333,30.16667,21.56870,27.56730,26.02800,7.27200,33.30000,616.97000,37.63260,9.79500,425.00000,460.00000,341.00000,461.00000,15.58850,81.00000,168.00000,1620.00000,12.77930,27.85600,20.53980,native
-90.33333,30.16667,21.57330,27.56730,26.01200,7.34800,33.36000,614.94900,37.82100,9.83800,428.00000,461.00000,344.00000,463.00000,15.31480,83.00000,168.00000,1627.00000,12.83330,27.87070,20.56170,native
-91.30200,29.57800,16.86600,26.76200,25.25600,6.34400,31.60000,594.19200,36.54580,9.23000,357.00000,557.00000,320.00000,563.00000,27.23390,94.00000,203.00000,1613.00000,12.51070,27.06270,20.13230,native
-76.74800,37.30200,10.45470,23.97930,33.18000,-1.85200,31.32800,805.13000,35.16170,11.66670,270.00000,340.00000,259.00000,364.00000,16.09620,80.00000,131.00000,1198.00000,4.64933,24.56400,14.74770,native
-96.90100,28.19700,18.18130,26.12670,24.56800,7.87200,32.44000,585.51300,36.01570,8.84833,175.00000,271.00000,144.00000,335.00000,41.41100,35.00000,159.00000,951.00000,13.93130,28.32730,21.61750,native
-63.18333,44.70000,16.96670,-0.60500,32.58000,-9.54000,23.04000,846.64700,27.91330,9.09417,391.00000,319.00000,319.00000,433.00000,12.86840,105.00000,151.00000,1453.00000,-3.64833,16.96670,6.65125,native
-75.86114,37.51407,15.82000,24.17270,31.48000,-1.28800,30.19200,801.46200,31.80860,10.01330,260.00000,286.00000,233.00000,286.00000,12.29430,72.00000,103.00000,1041.00000,4.45800,24.17270,14.38230,native
-90.30002,29.38588,17.60530,27.28730,23.59600,8.19600,31.79200,580.27500,34.75730,8.20133,365.00000,496.00000,316.00000,522.00000,22.64400,85.00000,185.00000,1565.00000,13.33800,27.46070,20.72370,native
-90.00714,29.22989,18.11670,27.44050,22.02860,9.40000,31.42860,569.16000,31.49050,6.93690,360.00000,474.00000,317.00000,516.00000,23.47810,85.00000,178.00000,1520.00000,13.75480,27.53330,20.95650,native
-84.51106,29.91651,16.72500,26.85000,26.65000,5.65000,32.30000,606.21900,41.80740,11.14170,325.00000,557.00000,275.00000,570.00000,33.86410,84.00000,207.00000,1534.00000,12.24170,27.01670,19.97920,native
-94.70365,29.58535,16.58730,27.60730,25.89600,6.60400,32.50000,640.70700,34.14040,8.84100,274.00000,355.00000,224.00000,379.00000,23.22060,71.00000,157.00000,1251.00000,12.24470,27.98400,20.47180,native
-72.59557,41.34700,20.30800,1.69400,34.48800,-6.74000,27.74800,882.39600,29.98630,10.34170,306.00000,294.00000,293.00000,329.00000,6.70719,93.00000,116.00000,1240.00000,-0.92200,20.87530,10.06480,native
-86.60743,30.40298,16.45910,27.32120,26.69090,5.64545,32.33640,637.57800,38.11310,10.17270,361.00000,539.00000,305.00000,539.00000,25.30440,94.00000,197.00000,1611.00000,11.78940,27.32120,19.84320,native
-85.74241,30.13729,17.11670,27.17810,26.01870,6.26875,32.28750,610.29000,39.36860,10.24320,355.00000,578.00000,297.00000,578.00000,31.23230,87.00000,214.00000,1618.00000,12.37500,27.17810,20.07990,native
-85.29265,29.80070,19.72830,27.10000,25.20000,6.67000,31.87000,596.75600,39.15010,9.86583,336.00000,570.00000,302.00000,601.00000,35.00010,82.00000,216.00000,1579.00000,12.69170,27.22000,20.27460,native
-80.50500,25.42400,19.99470,27.69870,18.49200,14.05200,32.54400,324.35700,52.74710,9.75400,141.00000,572.00000,141.00000,603.00000,61.54930,39.00000,241.00000,1423.00000,19.99470,27.87130,24.20030,native
-81.97475,26.48846,19.59440,27.82360,20.28330,12.50830,32.79170,398.16900,50.05480,10.15280,145.00000,635.00000,137.00000,665.00000,71.08350,39.00000,231.00000,1321.00000,18.30690,27.91810,23.41180,native
-83.65057,29.89789,17.05730,27.07400,27.74370,5.35000,33.09380,592.37200,45.36680,12.58650,308.00000,599.00000,228.00000,599.00000,42.46530,64.00000,222.00000,1487.00000,12.61770,27.07400,20.20990,native
-71.86348,41.35446,17.81010,2.10217,33.52170,-6.62174,26.90000,861.38000,29.98920,10.05290,303.00000,273.00000,266.00000,330.00000,10.13590,81.00000,117.00000,1199.00000,-0.56522,20.52540,10.04020,native
-70.63358,41.64328,17.62330,2.61333,31.79000,-5.70000,26.09000,834.91500,27.18880,8.64333,314.00000,266.00000,262.00000,334.00000,10.12710,80.00000,117.00000,1199.00000,0.00667,20.39170,10.11750,native
-88.78900,30.55500,15.45530,26.59400,27.92800,4.51200,32.44000,649.15200,39.58510,11.05530,419.00000,474.00000,333.00000,485.00000,17.39560,88.00000,174.00000,1639.00000,11.08330,26.93870,19.28200,native
-97.33333,27.86667,18.62500,26.70000,25.10000,8.30000,33.40000,576.79400,36.63680,9.19583,141.00000,244.00000,130.00000,326.00000,46.56790,34.00000,146.00000,831.00000,14.44170,28.57500,22.07710,native
-80.58333,25.65000,19.69000,27.65870,18.52400,13.92800,32.45200,335.78000,51.63030,9.56400,140.00000,586.00000,140.00000,626.00000,61.78320,37.00000,247.00000,1446.00000,19.69000,27.83800,24.01000,native
-81.00000,28.91667,16.47800,26.63670,23.50000,8.44400,31.94400,466.98100,45.90070,10.78670,200.00000,520.00000,190.00000,520.00000,44.64520,57.00000,178.00000,1285.00000,15.25130,26.63670,21.30970,native
-81.01667,29.10000,16.53330,26.82670,23.73600,8.39200,32.12800,474.71700,45.98640,10.91530,208.00000,497.00000,196.00000,497.00000,42.08530,57.00000,172.00000,1272.00000,15.28270,26.82670,21.47000,native
-81.23600,29.18600,15.92330,26.56870,24.27600,7.81200,32.08800,487.70700,46.49860,11.28800,223.00000,520.00000,206.00000,520.00000,42.49260,60.00000,181.00000,1312.00000,14.70270,26.56870,21.01530,native
-80.95800,32.11200,15.58400,26.72780,28.43750,4.11250,32.55000,651.55000,38.27720,10.88510,251.00000,475.00000,216.00000,475.00000,35.98750,62.00000,188.00000,1269.00000,10.71040,26.72780,19.01300,native
-80.54500,32.39900,15.25600,26.59470,28.70800,3.71200,32.42000,659.96600,38.41090,11.02700,259.00000,474.00000,220.00000,474.00000,35.11810,64.00000,188.00000,1266.00000,10.35530,26.59470,18.74620,native
-80.32100,32.53600,15.08600,26.48470,28.31600,3.77600,32.09200,663.34400,37.49820,10.61800,260.00000,474.00000,220.00000,474.00000,35.30730,65.00000,188.00000,1265.00000,10.17330,26.48470,18.58170,native
-80.13333,32.80000,14.55730,26.33270,29.31200,3.02400,32.33600,671.08200,39.07960,11.45500,263.00000,467.00000,224.00000,467.00000,33.88250,64.00000,177.00000,1277.00000,9.79867,26.33270,18.26550,native
-80.55000,32.90000,14.14600,26.20670,30.60800,2.34400,32.95200,675.54900,41.73090,12.77300,283.00000,459.00000,227.00000,459.00000,29.45720,62.00000,160.00000,1286.00000,9.54000,26.20670,18.05580,native
-79.13333,33.50000,13.40400,25.82870,29.98400,2.30400,32.28800,689.92600,38.90740,11.66600,293.00000,467.00000,261.00000,481.00000,29.25510,69.00000,178.00000,1360.00000,9.14667,26.15000,17.88670,native
-76.38333,35.76667,12.65930,25.07730,30.86800,0.50800,31.37600,739.19800,36.69390,11.32670,277.00000,421.00000,248.00000,421.00000,22.95880,78.00000,154.00000,1279.00000,6.90733,25.07730,16.18230,native
-76.62200,36.93600,10.85530,24.13600,32.00800,-1.05600,30.95200,793.07000,33.94670,10.86570,280.00000,360.00000,256.00000,371.00000,16.47950,79.00000,133.00000,1212.00000,5.08267,24.67070,15.00650,native
-75.53333,37.91667,15.26670,23.26470,31.74000,-2.17600,29.56400,809.97700,31.74860,10.07700,252.00000,285.00000,229.00000,288.00000,13.45900,72.00000,108.00000,1028.00000,3.70800,23.61400,13.74580,native
-75.50000,38.93333,8.82467,22.99400,34.04400,-3.73200,30.31200,865.79000,32.47370,11.05530,263.00000,302.00000,259.00000,315.00000,11.08640,77.00000,109.00000,1138.00000,2.23000,23.59200,13.02230,native
-74.58333,39.46667,13.83000,22.26800,33.17600,-4.12000,29.05600,848.66900,31.64130,10.49730,253.00000,282.00000,240.00000,288.00000,13.13830,74.00000,113.00000,1056.00000,1.80400,22.70400,12.31130,native
-74.55000,40.41667,0.05800,21.72330,36.12800,-6.26800,29.86000,902.32500,32.40420,11.70700,270.00000,343.00000,270.00000,350.00000,12.65500,75.00000,127.00000,1233.00000,0.05800,22.37200,11.36320,native
-74.01667,40.61667,0.97436,22.29740,33.36150,-4.34615,29.01540,888.46100,27.70350,9.24231,268.00000,317.00000,268.00000,328.00000,10.46260,78.00000,115.00000,1197.00000,0.97436,22.86920,11.91920,native
-73.60000,40.65000,20.36740,10.50760,32.65830,-4.12083,28.53750,884.93300,26.55010,8.67083,251.00000,269.00000,248.00000,287.00000,13.63430,68.00000,113.00000,1061.00000,1.05208,22.89240,12.01320,native
-72.22500,40.99300,18.28670,2.81067,32.06800,-5.16800,26.90000,844.82500,28.53310,9.15000,312.00000,270.00000,263.00000,332.00000,10.46520,80.00000,114.00000,1199.00000,0.26200,20.96070,10.61500,native
-59.91490,43.92933,11.65740,3.16667,24.68890,-3.91111,20.77780,669.82900,22.10100,5.45648,394.00000,331.00000,312.00000,441.00000,14.65930,97.00000,152.00000,1483.00000,-0.09074,16.63150,7.81250,native
-93.61667,30.50000,15.28670,25.68800,28.95200,4.04800,33.00000,670.12600,40.08360,11.60500,379.00000,376.00000,302.00000,407.00000,14.26900,92.00000,146.00000,1451.00000,10.69470,27.12730,19.18950,native
-75.47833,39.51167,1.65867,22.66870,34.20800,-4.13200,30.07600,875.70000,31.31530,10.71230,255.00000,308.00000,255.00000,317.00000,11.64540,73.00000,110.00000,1135.00000,1.65867,23.24470,12.54150,native
-79.33333,33.33333,13.56130,25.83800,29.68400,2.58800,32.27200,676.18300,39.83070,11.82330,287.00000,467.00000,263.00000,470.00000,28.96740,68.00000,178.00000,1347.00000,9.49000,26.15070,18.03200,native
-75.67522,37.45278,16.16220,23.83890,30.28000,-0.89333,29.38670,782.72200,29.64000,8.97500,261.00000,287.00000,231.00000,287.00000,12.73710,71.00000,104.00000,1039.00000,4.77111,23.83890,14.34080,native
-79.06472,33.52139,13.48670,25.94270,29.20000,2.99200,32.19200,677.16500,38.63700,11.28200,292.00000,468.00000,262.00000,486.00000,29.69830,70.00000,178.00000,1361.00000,9.58133,26.23400,18.10370,native
-70.23583,42.06528,16.72500,2.84722,29.89170,-4.90000,24.99170,788.13400,26.89810,8.04028,270.00000,230.00000,223.00000,298.00000,13.20190,70.00000,108.00000,1041.00000,0.41111,19.52500,9.74028,native
-79.89267,32.82217,15.33330,26.43810,28.17620,3.97619,32.15240,666.77300,36.72190,10.34680,258.00000,469.00000,226.00000,473.00000,34.57200,65.00000,180.00000,1280.00000,10.31510,26.71030,18.77140,native
-81.29472,31.72861,15.87400,26.56800,28.26400,4.54000,32.80400,637.50800,38.60270,10.91070,263.00000,467.00000,214.00000,480.00000,34.92450,63.00000,180.00000,1277.00000,11.17800,26.87200,19.32730,native
-74.43800,39.49900,13.98670,22.32730,32.63200,-3.85600,28.77600,845.20900,30.42720,9.92900,258.00000,285.00000,246.00000,290.00000,12.97990,75.00000,114.00000,1077.00000,1.92333,22.67870,12.32020,native
-75.71000,37.65900,15.67070,23.95130,31.46400,-1.55600,29.90800,803.01500,31.68700,9.97000,256.00000,282.00000,229.00000,282.00000,12.72320,71.00000,103.00000,1027.00000,4.20200,23.95130,14.16800,native
-88.13170,30.34430,16.10980,26.82880,26.30000,5.71364,32.01360,629.20400,38.06600,10.01140,377.00000,479.00000,316.00000,491.00000,18.84750,91.00000,177.00000,1588.00000,11.73710,27.10910,19.69960,native
-88.30930,30.37070,16.00000,26.70000,26.40000,5.50000,31.90000,628.78700,38.13130,10.06670,396.00000,482.00000,328.00000,492.00000,17.93960,93.00000,174.00000,1629.00000,11.63330,27.00000,19.60000,native
-88.29750,30.23010,17.76670,27.48330,23.33330,8.66667,32.00000,592.98900,33.98810,7.93056,423.00000,480.00000,345.00000,492.00000,17.92610,93.00000,178.00000,1638.00000,13.23890,27.65560,20.62360,native
-92.36667,29.90000,16.50670,27.72130,26.65600,6.10400,32.76000,637.65200,36.99730,9.86200,359.00000,492.00000,297.00000,492.00000,21.42680,98.00000,181.00000,1532.00000,12.05800,27.72130,20.28800,native
-91.06575,29.20375,17.37590,27.19630,22.34440,8.95555,31.30000,557.22900,32.91890,7.35556,338.00000,536.00000,303.00000,556.00000,28.99760,87.00000,199.00000,1550.00000,13.80370,27.44260,20.95930,native
-92.33333,29.98333,16.40670,27.71600,27.28000,5.62000,32.90000,646.30700,38.02170,10.37230,367.00000,482.00000,303.00000,482.00000,19.67500,100.00000,176.00000,1536.00000,11.84130,27.71600,20.19080,native
-77.90000,34.30000,13.22200,25.67130,30.52800,1.24000,31.76800,708.83400,39.20230,11.96770,296.00000,517.00000,241.00000,517.00000,34.99260,69.00000,203.00000,1390.00000,8.18533,25.67130,17.13920,native
-64.38333,45.83333,-1.73810,2.24762,35.38570,-12.24290,23.14290,928.33100,26.67880,9.44048,310.00000,270.00000,263.00000,343.00000,12.12980,83.00000,118.00000,1177.00000,-6.06190,16.67620,5.60000,native
-88.81800,30.58800,15.33130,26.51070,28.17200,4.32800,32.50000,651.11300,39.90960,11.24330,423.00000,474.00000,332.00000,486.00000,17.71090,87.00000,174.00000,1645.00000,10.94870,26.86000,19.17100,native
-93.53460,29.88570,16.19730,27.25530,26.03200,6.22800,32.26000,644.77200,34.63430,9.01600,337.00000,457.00000,266.00000,463.00000,21.40260,87.00000,158.00000,1461.00000,11.82530,27.61470,20.07700,native
-74.18250,39.70140,13.81530,22.14720,32.98330,-4.29167,28.69170,849.77300,30.29100,9.99097,268.00000,294.00000,260.00000,299.00000,12.14060,79.00000,117.00000,1119.00000,1.59583,22.45970,12.05240,native
-79.35600,33.02170,16.13000,26.56330,27.02000,5.00000,32.02000,640.43000,38.11990,10.30000,280.00000,478.00000,256.00000,478.00000,31.15500,68.00000,185.00000,1346.00000,10.98330,26.56330,18.90830,native
-74.19620,40.63432,0.75873,22.64050,35.30950,-5.13333,30.17620,914.13000,30.01460,10.59800,269.00000,331.00000,269.00000,342.00000,11.31020,77.00000,123.00000,1229.00000,0.75873,23.35710,12.15300,native
-74.22065,40.55929,0.77937,22.26590,34.88570,-5.14286,29.74290,895.43000,30.45660,10.62500,270.00000,332.00000,270.00000,343.00000,11.54960,77.00000,124.00000,1227.00000,0.77937,22.86510,11.89420,native
-88.10000,30.51800,15.80080,26.80250,27.47500,4.97500,32.45000,641.51700,39.60570,10.88170,392.00000,481.00000,326.00000,490.00000,18.06980,89.00000,176.00000,1644.00000,11.43830,27.12750,19.55960,native
-88.08633,30.56850,15.79470,26.83270,27.66400,4.88800,32.55200,642.32400,39.81950,11.01570,395.00000,481.00000,329.00000,490.00000,18.02350,89.00000,177.00000,1656.00000,11.44200,27.15930,19.57450,native
-76.06500,38.79400,9.04933,23.27800,34.25600,-3.63600,30.62000,870.07900,32.44010,11.11270,263.00000,306.00000,258.00000,310.00000,10.74510,78.00000,109.00000,1131.00000,2.43133,23.89530,13.32070,native
-88.66667,30.36667,16.17620,26.89170,26.20710,5.87143,32.07860,633.73600,36.76750,9.63571,399.00000,477.00000,322.00000,489.00000,17.73860,92.00000,174.00000,1610.00000,11.71790,27.17860,19.73990,native
-74.00000,41.00000,0.06133,21.74670,35.51600,-5.86800,29.64800,904.64400,30.49140,10.82930,262.00000,312.00000,262.00000,322.00000,10.11040,75.00000,112.00000,1201.00000,0.06133,22.45730,11.35970,native
-74.12470,40.78440,0.76053,22.49390,34.83680,-4.93684,29.90000,907.86300,29.24160,10.18680,267.00000,323.00000,267.00000,334.00000,10.70760,76.00000,118.00000,1222.00000,0.76053,23.22630,12.09390,native
-94.73250,29.41950,16.42000,27.57330,24.38000,7.30000,31.68000,637.14500,29.58030,7.21167,260.00000,328.00000,205.00000,369.00000,24.87940,66.00000,156.00000,1169.00000,12.25330,27.87330,20.42750,native
-95.11250,29.17817,16.85000,27.74290,24.83570,7.39286,32.22860,623.73500,32.68620,8.11786,264.00000,361.00000,207.00000,396.00000,27.84090,67.00000,167.00000,1223.00000,12.75120,28.06670,20.77380,native
-97.24583,27.86067,18.27840,26.46760,24.18820,8.55294,32.74120,582.45700,33.94540,8.21078,145.00000,244.00000,128.00000,329.00000,47.05150,31.00000,151.00000,842.00000,14.15780,28.45490,21.84900,native
-95.79000,28.89400,17.17000,27.69800,26.12400,6.82400,32.94800,605.08600,37.77370,9.86800,247.00000,349.00000,204.00000,388.00000,29.10560,63.00000,170.00000,1224.00000,13.15130,28.01400,20.94270,native
-95.02417,29.55550,16.84350,26.70830,25.78890,6.96111,32.75000,632.04500,34.70130,8.94907,268.00000,361.00000,223.00000,372.00000,24.33030,72.00000,155.00000,1252.00000,12.55830,28.06110,20.68330,native
-94.89550,29.35333,17.10260,27.97690,24.38460,7.80000,32.18460,623.13300,32.15830,7.84167,257.00000,325.00000,210.00000,366.00000,24.63280,68.00000,158.00000,1174.00000,13.01540,28.29100,21.04330,native
-96.78900,28.22650,18.26110,26.20000,24.33330,8.10000,32.43330,580.10100,35.43380,8.62222,184.00000,276.00000,148.00000,333.00000,39.93870,35.00000,158.00000,972.00000,14.10560,28.36670,21.71940,native
-94.95900,29.88800,16.39930,26.42470,28.07600,5.38000,33.45600,648.45500,39.01200,10.95300,291.00000,369.00000,246.00000,397.00000,22.23370,78.00000,160.00000,1331.00000,11.89130,27.83270,20.19650,native
-95.09633,29.52633,17.02470,26.78070,26.00400,6.85600,32.86000,624.62100,36.19830,9.41300,265.00000,367.00000,222.00000,379.00000,25.09890,71.00000,157.00000,1260.00000,12.78130,28.09800,20.82780,native
-94.63500,29.59500,16.58070,27.62670,25.98000,6.59600,32.57600,641.68400,34.20710,8.88700,276.00000,356.00000,223.00000,382.00000,23.38530,71.00000,158.00000,1253.00000,12.23870,27.99600,20.47580,native
-97.17967,27.68717,18.18610,26.37220,22.75830,9.30000,32.05830,566.31700,30.95630,7.04514,141.00000,233.00000,117.00000,323.00000,50.21870,26.00000,152.00000,805.00000,14.32360,28.18060,21.78920,native
-94.95883,29.47583,16.76400,27.62200,25.44000,6.94400,32.38400,628.60200,34.23480,8.70933,263.00000,350.00000,218.00000,374.00000,24.49370,71.00000,158.00000,1228.00000,12.54930,27.96730,20.62370,native
-66.43333,45.08333,16.10710,-2.17619,33.88570,-11.67140,22.21430,875.62500,26.91120,9.11905,325.00000,272.00000,272.00000,362.00000,12.75250,82.00000,125.00000,1266.00000,-5.27619,16.10710,5.86190,native
-75.44167,38.41111,9.30600,22.99330,33.04000,-3.03200,30.00800,831.18700,32.99540,10.90170,267.00000,309.00000,253.00000,317.00000,11.86510,80.00000,113.00000,1125.00000,2.98200,23.46270,13.31350,native
-79.25040,33.36430,13.65120,25.97620,29.80000,2.60000,32.40000,681.18800,39.65320,11.81670,290.00000,466.00000,261.00000,474.00000,28.84240,68.00000,178.00000,1355.00000,9.50357,26.28930,18.13990,native
-82.82480,28.06270,20.42220,27.83890,21.40000,11.00000,32.40000,482.04700,40.78400,8.72778,230.00000,549.00000,207.00000,582.00000,51.26410,48.00000,220.00000,1323.00000,16.20000,27.86110,22.41940,native
-82.63690,28.01370,20.35000,27.71330,22.32500,10.18500,32.51000,469.43400,46.19260,10.31250,224.00000,542.00000,197.00000,560.00000,50.70010,48.00000,209.00000,1293.00000,16.39670,27.77500,22.50670,native
